Date,Open,High,Low,Close,Adj Close,Volume
2013-01-18,70.735001,71.750000,68.875000,71.364998,60.904591,11176800
2013-01-22,71.394997,71.870003,70.519997,71.385002,60.921654,11673200
2013-01-23,71.180000,71.885002,70.930000,71.705002,61.194756,23592400
2013-01-24,71.500000,73.055000,71.264999,71.989998,61.438000,20920000
2013-01-25,72.500000,73.995003,71.334999,72.105003,61.536125,26017800
2013-01-28,69.349998,70.875000,68.584999,70.000000,59.739685,16384600
2013-01-29,70.000000,70.650002,69.565002,70.529999,60.191978,10351800
2013-01-30,70.394997,71.455002,69.879997,70.114998,59.837807,4009600
2013-01-31,69.584999,70.099998,68.885002,68.934998,58.830791,4834800
2013-02-01,69.675003,70.459999,68.974998,70.279999,59.978645,20167400
2013-02-04,69.870003,70.144997,69.180000,69.470001,59.287357,11622000
2013-02-05,69.714996,70.220001,68.500000,69.184998,59.044151,12343000
2013-02-06,68.964996,69.434998,68.430000,69.165001,59.027061,9345000
2013-02-07,69.385002,69.500000,68.014999,68.985001,58.873444,15494000
2013-02-08,68.995003,69.639999,68.695000,69.440002,59.261761,8719400
2013-02-11,69.574997,69.849998,69.074997,69.675003,59.462303,8051600
2013-02-12,69.195000,69.195000,67.724998,68.224998,58.224831,8948200
2013-02-13,68.510002,69.885002,68.474998,69.555000,59.359890,7626000
2013-02-14,69.330002,69.680000,68.955002,69.500000,59.312954,4826200
2013-02-15,69.889999,70.035004,69.250000,69.695000,59.479385,3477600
2013-02-19,69.339996,69.625000,67.764999,67.855003,57.909077,5937200
2013-02-20,67.639999,67.750000,65.745003,65.754997,56.361931,5181200
2013-02-21,65.324997,65.324997,64.099998,65.040001,55.749054,4398400
2013-02-22,65.184998,66.184998,65.050003,66.160004,56.709064,3289800
2013-02-25,66.425003,66.889999,65.139999,65.150002,55.843346,3971600
2013-02-26,65.315002,66.529999,65.315002,66.339996,56.863354,3456800
2013-02-27,66.055000,67.709999,65.930000,67.330002,57.711945,2088800
2013-02-28,67.459999,67.940002,67.305000,67.330002,57.711945,2700600
2013-03-01,66.820000,67.709999,66.355003,67.404999,57.776215,1854200
