Date,Open,High,Low,Close,Adj Close,Volume
2013-01-18,62.049999,62.590000,61.529999,62.590000,40.062885,2672400
2013-01-22,62.599998,62.700001,61.459999,61.470001,39.346008,3583900
2013-01-23,61.250000,62.160000,61.160000,62.110001,39.755657,4122200
2013-01-24,62.259998,62.820000,62.209999,62.520000,40.018085,2664000
2013-01-25,62.910000,62.970001,62.180000,62.750000,40.165302,2332800
2013-01-28,62.669998,62.689999,60.860001,61.240002,39.198772,5244700
2013-01-29,61.500000,63.549999,61.500000,63.259998,40.491737,5482900
2013-01-30,63.220001,63.549999,62.759998,63.020000,40.338127,2485300
2013-01-31,62.560001,64.199997,62.200001,63.419998,40.594166,4498800
2013-02-01,61.900002,63.220001,60.320000,61.369999,39.281986,8406600
2013-02-04,61.139999,62.430000,61.040001,61.090000,39.102779,4986900
2013-02-05,61.709999,62.270000,61.220001,61.250000,39.205181,3935300
2013-02-06,61.290001,61.490002,60.459999,61.060001,39.083569,3376400
2013-02-07,61.200001,61.750000,60.369999,61.419998,39.313992,2842100
2013-02-08,61.560001,62.230000,60.939999,62.110001,39.755657,3317300
2013-02-11,61.820000,61.820000,60.290001,60.540001,38.750717,3176500
2013-02-12,60.619999,60.889999,60.119999,60.509998,38.731522,2779700
2013-02-13,61.709999,63.299999,61.599998,62.299999,39.877266,3862200
2013-02-14,61.570000,61.900002,61.060001,61.169998,39.153969,9634700
2013-02-15,61.189999,61.290001,59.880001,60.400002,38.661106,7182900
2013-02-19,60.840000,61.180000,60.380001,61.180000,39.160366,3519300
2013-02-20,61.150002,61.400002,60.169998,60.259998,38.571495,8481500
2013-02-21,59.040001,59.310001,56.910000,57.680000,37.166786,1058600
2013-02-22,58.299999,59.320000,57.970001,59.320000,38.223541,3972500
2013-02-25,59.380001,59.680000,56.970001,56.980000,36.715733,4838100
2013-02-26,57.459999,57.720001,55.939999,56.840000,36.625526,7557200
2013-02-27,57.009998,58.439999,56.500000,58.200001,37.501854,5336900
2013-02-28,58.380001,59.459999,58.169998,58.619999,37.772491,3648900
2013-03-01,58.189999,60.639999,57.430000,59.689999,38.461956,5650000
2013-03-04,59.470001,60.439999,58.750000,60.439999,38.945217,3376500
2013-03-05,60.540001,61.419998,60.529999,60.770000,39.157867,4684700
2013-03-06,61.900002,62.790001,61.410000,62.520000,40.285492,4936700
2013-03-07,62.720001,62.730000,62.080002,62.130001,40.034199,2085300
2013-03-08,62.790001,63.849998,62.590000,63.599998,40.981403,3132600
2013-03-11,63.320000,63.830002,62.200001,63.730000,41.065178,3089700
2013-03-12,63.770000,64.400002,63.619999,64.080002,41.290703,4514200
2013-03-13,64.089996,64.519997,63.189999,63.299999,40.788101,4699200
2013-03-14,63.939999,65.349998,63.860001,64.769997,41.735310,4700700
2013-03-15,64.440002,65.690002,63.869999,64.010002,41.245594,5085600
2013-03-18,63.389999,64.059998,63.080002,63.750000,41.078064,3358000
2013-03-19,63.730000,64.459999,62.849998,64.010002,41.245594,5836900
2013-03-20,64.519997,65.669998,64.459999,65.419998,42.154137,4508000
2013-03-21,65.010002,65.690002,64.230003,64.410004,41.503334,3722900
2013-03-22,64.660004,64.930000,64.250000,64.500000,41.561329,2185500
2013-03-25,64.910004,65.139999,63.189999,63.349998,40.820324,3528700
2013-03-26,63.740002,64.000000,63.360001,63.450001,40.884754,3756100
2013-03-27,63.009998,63.520000,62.570000,63.369999,40.833199,2227300
2013-03-28,63.560001,64.150002,63.180000,63.290001,40.781666,2877400
2013-04-01,63.090000,63.169998,61.560001,61.750000,39.789337,3734600
2013-04-02,62.430000,62.610001,59.540001,59.840000,38.558613,6255400
2013-04-03,59.770000,59.799999,57.779999,58.650002,37.791821,10159800
2013-04-04,58.799999,59.320000,58.610001,58.779999,37.875576,3655200
2013-04-05,57.669998,59.040001,57.110001,58.980000,38.004459,4232100
2013-04-08,59.029999,59.099998,58.200001,58.799999,37.888466,4337600
2013-04-09,58.840000,60.349998,58.689999,60.220001,38.803471,3583700
2013-04-10,60.419998,60.869999,59.919998,60.770000,39.157867,2354300
2013-04-11,60.750000,62.130001,60.549999,61.380001,39.550922,3175700
2013-04-12,61.070000,61.200001,58.669998,59.459999,38.313751,4362800
2013-04-15,58.639999,58.709999,55.470001,55.509998,35.768532,7147600
2013-04-16,56.150002,57.549999,55.700001,57.330002,36.941265,4901800
2013-04-17,56.660000,56.660000,55.419998,56.099998,36.148697,6444600
2013-04-18,56.240002,56.349998,55.020000,55.810001,35.961845,4929300
2013-04-19,56.250000,58.009998,56.160000,57.860001,37.282772,4639600
2013-04-22,58.150002,59.110001,57.369999,58.639999,37.785366,2878100
2013-04-23,58.889999,59.700001,58.689999,59.340000,38.236431,2779300
2013-04-24,59.560001,60.560001,59.130001,60.330002,38.874344,3638700
2013-04-25,61.900002,63.270000,60.770000,60.919998,39.254513,4978300
2013-04-26,61.990002,62.240002,58.570000,60.139999,38.751919,4348200
2013-04-29,60.389999,61.639999,59.680000,61.459999,39.602474,3344900
2013-04-30,61.439999,61.490002,60.480000,60.700001,39.112762,3456000
2013-05-01,60.549999,60.750000,57.410000,57.540001,37.076572,5845600
2013-05-02,57.959999,59.470001,57.330002,58.900002,37.952908,5113500
2013-05-03,60.169998,61.060001,60.070000,60.950001,39.273857,4445700
2013-05-06,62.590000,62.650002,61.230000,62.650002,40.369259,4331500
2013-05-07,62.939999,63.799999,62.110001,63.279999,40.775219,4320500
2013-05-08,63.299999,63.520000,61.910000,62.840000,40.491692,3595700
2013-05-09,62.660000,62.910000,61.369999,61.470001,39.608929,5334000
2013-05-10,61.110001,61.610001,60.410000,61.549999,39.660473,4563000
2013-05-13,62.500000,62.779999,61.340000,62.299999,40.143738,5771000
2013-05-14,62.070000,64.989998,61.990002,64.639999,41.651546,6491800
2013-05-15,64.419998,65.360001,64.360001,64.680000,41.677315,3677600
2013-05-16,64.349998,66.199997,64.279999,66.110001,42.598766,5269500
2013-05-17,66.339996,67.320000,65.739998,67.320000,43.378426,5283700
2013-05-20,67.269997,67.449997,66.800003,66.949997,43.140015,2870000
2013-05-21,66.919998,67.279999,65.809998,65.849998,42.431221,4137800
2013-05-22,65.589996,67.050003,64.639999,65.070000,41.928623,3481700
2013-05-23,64.800003,66.220001,62.709999,65.830002,42.418339,4929900
2013-05-24,65.260002,65.919998,64.849998,65.720001,42.347454,2250300
2013-05-28,66.739998,68.089996,66.320000,67.180000,43.288216,4458900
2013-05-29,66.540001,67.080002,65.720001,66.279999,42.708298,3045700
2013-05-30,66.250000,67.589996,65.839996,66.790001,43.364056,3137600
2013-05-31,66.610001,68.070000,66.010002,66.650002,43.273140,6467400
2013-06-03,66.820000,67.370003,65.220001,67.309998,43.701668,4076400
2013-06-04,67.089996,68.459999,67.089996,67.680000,43.941895,4081400
2013-06-05,67.410004,67.639999,65.400002,65.680000,42.643368,4468500
2013-06-06,65.559998,66.580002,65.300003,66.400002,43.110840,4045600
2013-06-07,65.489998,65.599998,64.620003,64.870003,42.117474,7591100
2013-06-10,65.059998,65.839996,64.769997,65.000000,42.201870,3366200
2013-06-11,64.230003,65.220001,63.669998,64.190002,41.675972,3285900
2013-06-12,65.040001,65.290001,64.029999,64.120003,41.630527,2382100
2013-06-13,64.050003,66.900002,64.000000,66.589996,43.234200,7208400
2013-06-14,66.480003,68.110001,66.300003,67.419998,43.773083,4428000
2013-06-17,68.099998,68.529999,67.449997,68.139999,44.240547,3489500
2013-06-18,68.480003,69.449997,68.389999,68.809998,44.675541,3209500
2013-06-19,68.970001,69.419998,68.489998,68.610001,44.545700,2692200
2013-06-20,67.449997,68.160004,66.699997,67.000000,43.500385,3979700
2013-06-21,67.540001,67.690002,65.230003,66.750000,43.338085,5077300
2013-06-24,65.059998,65.750000,63.889999,65.029999,42.221348,4875000
2013-06-25,65.690002,66.889999,65.690002,66.459999,43.149807,3535800
2013-06-26,66.949997,67.230003,65.580002,66.980003,43.487404,3619100
2013-06-27,67.699997,68.019997,67.070000,67.500000,43.825020,4610100
2013-06-28,67.449997,67.750000,66.260002,66.260002,43.019943,9611400
2013-07-01,67.000000,68.379997,66.070000,66.279999,43.032921,6962200
2013-07-02,66.309998,66.699997,64.940002,65.410004,42.468071,5823100
2013-07-03,64.959999,66.610001,64.739998,66.500000,43.175766,1988000
