Date,Open,High,Low,Close,Adj Close,Volume
1/22/2013,39.290001,39.34,38.744999,38.955002,30.076099,8020800
1/23/2013,38.935001,39.09,38.27,38.419998,29.663036,8987600
1/24/2013,38.650002,39.375,38.544998,39.200001,30.265251,11185800
1/25/2013,39.200001,39.685001,39.185001,39.68,30.635857,18244800
1/28/2013,40.060001,40.189999,39.209999,39.439999,30.450554,5978900
1/29/2013,39.34,40.02,39.290001,39.900002,30.805706,8439600
1/30/2013,39.970001,40.389999,39.650002,39.849998,30.767099,7279700
1/31/2013,39.75,39.82,39.240002,39.450001,30.458271,7956200
2/1/2013,40.169998,41.139999,39.939999,40.560001,31.315277,13030400
2/4/2013,40.709999,40.900002,39.509998,39.59,30.566366,12765200
2/5/2013,40.150002,41.34,40.150002,40.540001,31.299833,11527200
2/6/2013,40.610001,40.619999,39.549999,39.91,30.813423,11644000
2/7/2013,39.779999,40.459999,39.48,40.360001,31.16087,11699400
2/8/2013,40.32,41.27,40.150002,40.900002,31.577778,8968800
2/11/2013,40.900002,41.009998,40.16,40.400002,31.191755,11061800
2/12/2013,40.459999,40.950001,40.299999,40.830002,31.523737,9791000
2/13/2013,40.959999,41.509998,40.830002,41.400002,31.963816,7962700
2/14/2013,41.18,41.75,41.110001,41.599998,32.118225,8687400
2/15/2013,41.450001,41.709999,41.299999,41.599998,32.118225,8020500
2/19/2013,42.25,43.040001,42.060001,42.279999,32.643238,11548300
2/20/2013,42.509998,42.84,41.880001,41.880001,32.334419,9391800
2/21/2013,41.82,41.849998,41.18,41.540001,32.071915,9769500
2/22/2013,41.66,42.490002,41.599998,42.450001,32.774494,6138700
2/25/2013,42.77,43.349998,42.060001,42.09,32.496548,9560900
2/26/2013,42.139999,42.419998,41.689999,42.25,32.620075,7196000
2/27/2013,42.389999,43.290001,42.080002,42.889999,33.114185,7986000
2/28/2013,43.029999,43.18,42.709999,42.720001,32.982952,10104200
3/1/2013,42.630001,43.5,42.380001,43.450001,33.546562,11294500
3/4/2013,43.529999,43.880001,43.18,43.869999,33.870834,8814000
3/5/2013,44.349998,45.580002,44.349998,45.02,34.758717,15086800
3/6/2013,45.23,45.450001,44.639999,45.400002,35.052097,8542200
3/7/2013,45.099998,45.200001,44.509998,44.950001,34.704678,9176500
3/8/2013,45.240002,45.549999,44.509998,45.43,35.075268,6885100
3/11/2013,45.490002,45.950001,45.18,45.939999,35.469028,7298000
3/12/2013,45.970001,46.369999,45.529999,46.18,35.654327,9915900
3/13/2013,46.150002,46.150002,45.610001,45.869999,35.414974,6112100
3/14/2013,45.900002,46.139999,45.68,45.880001,35.422714,8979700
3/15/2013,45.810001,46,44.959999,45.169998,34.874538,14207400
3/18/2013,44.740002,45.009998,44.099998,44.799999,34.58886,9084200
3/19/2013,44.810001,45,43.779999,44.380001,34.264606,9059300
3/20/2013,44.810001,44.82,44.290001,44.52,34.372677,7041300
3/21/2013,44.450001,44.740002,44.259998,44.540001,34.388123,12615200
3/22/2013,45.130001,45.560001,44.84,45.509998,35.137032,8290600
3/25/2013,46.009998,46.130001,44.759998,44.98,34.727837,12174000
3/26/2013,45.150002,45.889999,45.110001,45.759998,35.330055,7122900
3/27/2013,46.200001,47.830002,45.919998,47.720001,36.843311,18418400
3/28/2013,47.860001,49.48,47.849998,48.939999,37.78524,18502100
